x,y,z,u,v,w,p
0.0,0.6000000000000001,0.30000000000000004,-0.0,0.5590169943749473,0.5000000000000002,0.0
0.0,0.6000000000000001,0.35000000000000003,-0.0,0.4317706231133892,0.5506723161463168,0.0
0.0,0.6000000000000001,0.4,-0.0,0.29389262614623657,0.5877852522924734,0.0
0.0,0.6000000000000001,0.45,-0.0,0.148778017349658,0.6104249647797779,0.0
0.0,0.6000000000000001,0.5,-0.0,5.823349263496101e-17,0.6180339887498951,0.0
0.0,0.6000000000000001,0.55,0.0,-0.14877801734965812,0.6104249647797779,0.0
0.0,0.6000000000000001,0.6000000000000001,0.0,-0.2938926261462367,0.5877852522924734,0.0
0.0,0.6000000000000001,0.65,0.0,-0.4317706231133891,0.550672316146317,0.0
0.0,0.6000000000000001,0.7000000000000001,0.0,-0.5590169943749473,0.5000000000000002,0.0
0.0,0.6000000000000001,0.75,0.0,-0.6724985119639573,0.4370160244488213,0.0
0.0,0.6000000000000001,0.8,0.0,-0.7694208842938133,0.36327126400268067,0.0
0.0,0.6000000000000001,0.8500000000000001,0.0,-0.8473975608908427,0.28058155940859014,0.0
0.0,0.6000000000000001,0.9,0.0,-0.9045084971874736,0.19098300562505272,0.0
0.0,0.6000000000000001,0.9500000000000001,0.0,-0.9393474323917527,0.09668181640676998,0.0
0.0,0.6000000000000001,1.0,0.0,-0.9510565162951535,7.568483495013092e-17,0.0
0.0,0.65,0.0,-0.0,0.8910065241883679,0.0,0.0
0.0,0.65,0.05,-0.0,0.8800367553350505,0.1420395219202061,0.0
0.0,0.65,0.1,-0.0,0.8473975608908426,0.28058155940859014,0.0
0.0,0.65,0.15000000000000002,-0.0,0.7938926261462367,0.4122147477075268,0.0
0.0,0.65,0.2,-0.0,0.7208394201673423,0.5336978408555908,0.0
0.0,0.65,0.25,-0.0,0.6300367553350505,0.642039521920206,0.0
0.0,0.65,0.30000000000000004,-0.0,0.5237204946142993,0.7345720591481368,0.0
0.0,0.65,0.35000000000000003,-0.0,0.4045084971874737,0.8090169943749472,0.0
0.0,0.65,0.4,-0.0,0.27533615807315837,0.8635412462267782,0.0
0.0,0.65,0.45,-0.0,0.1393841289587629,0.8968022466674204,0.0
0.0,0.65,0.5,-0.0,5.455661254091335e-17,0.9079809994790934,0.0
0.0,0.65,0.55,0.0,-0.139384128958763,0.8968022466674203,0.0
0.0,0.65,0.6000000000000001,0.0,-0.2753361580731585,0.8635412462267782,0.0
0.0,0.65,0.65,0.0,-0.4045084971874736,0.8090169943749472,0.0
0.0,0.65,0.7000000000000001,0.0,-0.5237204946142993,0.7345720591481368,0.0
0.0,0.65,0.75,0.0,-0.6300367553350504,0.6420395219202061,0.0
0.0,0.65,0.8,0.0,-0.7208394201673423,0.5336978408555909,0.0
0.0,0.65,0.8500000000000001,0.0,-0.7938926261462367,0.4122147477075265,0.0
0.0,0.65,0.9,0.0,-0.8473975608908426,0.2805815594085902,0.0
0.0,0.65,0.9500000000000001,0.0,-0.8800367553350504,0.14203952192020622,0.0
0.0,0.65,1.0,0.0,-0.8910065241883679,1.1119193011120904e-16,0.0
0.0,0.7000000000000001,0.0,-0.0,0.8090169943749475,0.0,0.0
0.0,0.7000000000000001,0.05,-0.0,0.7990566526874577,0.1838997430018203,0.0
0.0,0.7000000000000001,0.1,-0.0,0.7694208842938134,0.36327126400268034,0.0
0.0,0.7000000000000001,0.15000000000000002,-0.0,0.7208394201673423,0.5336978408555909,0.0
0.0,0.7000000000000001,0.2,-0.0,0.6545084971874737,0.6909830056250524,0.0
0.0,0.7000000000000001,0.25,-0.0,0.5720614028176844,0.8312538755549066,0.0
0.0,0.7000000000000001,0.30000000000000004,-0.0,0.4755282581475767,0.9510565162951534,0.0
0.0,0.7000000000000001,0.35000000000000003,-0.0,0.36728602957406853,1.0474409892285985,0.0
0.0,0.7000000000000001,0.4,-0.0,0.25000000000000006,1.1180339887498947,0.0
0.0,0.7000000000000001,0.45,-0.0,0.1265581407235004,1.1610972809260942,0.0
0.0,0.7000000000000001,0.5,-0.0,4.9536367583092156e-17,1.175570504584946,0.0
0.0,0.7000000000000001,0.55,0.0,-0.1265581407235005,1.161097280926094,0.0
0.0,0.7000000000000001,0.6000000000000001,0.0,-0.2500000000000001,1.1180339887498947,0.0
0.0,0.7000000000000001,0.65,0.0,-0.3672860295740684,1.0474409892285985,0.0
0.0,0.7000000000000001,0.7000000000000001,0.0,-0.4755282581475767,0.9510565162951534,0.0
