x,y,S_u,S_v,S_p
0.26,0.54,3.5209617078948834,-2.018256498015275,0.0
0.28,0.54,3.33908586100483,-1.9423306889606464,0.0
0.3,0.54,3.1257879688534076,-1.8602810702397357,0.0
0.32,0.54,2.882489874856189,-1.7724314542127275,0.0
0.34,0.54,2.6110103936347078,-1.6791285431794096,0.0
0.36,0.54,2.313544591906498,-1.580740561103585,0.0
0.38,0.54,1.9926374047507136,-1.4776558004013134,0.0
0.4,0.54,1.6511519708416154,-1.3702810895281385,0.0
0.42,0.54,1.29223315259349,-1.2590401874130395,0.0
0.44,0.54,0.9192667822955432,-1.1443721110755285,0.0
0.46,0.54,0.5358352420523156,-1.0267294030260499,0.0
0.48,0.54,0.14567004263416558,-0.9065763452874339,0.0
0.5,0.54,-0.24739788671780338,-0.7843871270858639,0.0
0.52,0.54,-0.6394894496362404,-0.6606439734426378,0.0
0.54,0.54,-1.02672940302605,-0.5358352420523161,0.0
0.56,0.54,-1.4052983622557822,-0.410453495958011,0.0
0.58,0.54,-1.7714840069408346,-0.2849935596300861,0.0
0.6,0.54,-2.1217307154028497,-0.15995056612003355,0.0
0.62,0.54,-2.4526868802080317,-0.035818002996528264,0.0
0.64,0.54,-2.761249193156883,0.08691423522455444,0.0
0.66,0.54,-3.044603235153802,0.20776178046998273,0.0
0.68,0.54,-3.300259763788242,0.326247702688664,0.0
0.7000000000000001,0.54,-3.5260861583077094,0.44190439207666954,0.0
0.72,0.54,-3.7203325569064547,0.5542754045195015,0.0
0.74,0.54,-3.8816523037101542,0.6629172629684799,0.0
0.76,0.54,-4.009116411210806,0.7674012076420496,0.0
0.78,0.54,-4.10222183680892,0.8673148881447594,0.0
0.8,0.54,-4.160893468092829,0.9622639908258821,0.0
0.8200000000000001,0.54,-4.185479809020165,1.0518737949552557,0.0
0.84,0.54,-4.176742456732569,1.1357906515748053,0.0
0.86,0.54,-4.1358395548001345,1.2136833791894202,0.0
0.88,0.54,-4.064303501748962,1.2852445707890068,0.0
0.9,0.54,-3.9640132823138354,1.35019180704352,0.0
0.92,0.54,-3.8371618715891236,1.4082687708830335,0.0
0.9400000000000001,0.54,-3.6862192378280536,1.459246259064114,0.0
0.96,0.54,-3.513891536880049,1.5029230867303087,0.0
0.98,0.54,-3.32307714910594,1.5391268813968646,0.0
1.0,0.54,-3.1168202571679955,1.5677147632261732,0.0
0.0,0.56,3.0859464106041634,-2.5172060097452733,0.0
0.02,0.56,3.253505283930112,-2.550343177285362,0.0
0.04,0.56,3.405896221459713,-2.5756973888687704,0.0
0.06,0.56,3.5402266803348077,-2.5931685830056157,0.0
0.08,0.56,3.6537482379497384,-2.602687808874469,0.0
0.1,0.56,3.7439024223465664,-2.6042174984397475,0.0
0.12,0.56,3.808364092459014,-2.5977516147155857,0.0
0.14,0.56,3.8450816721083805,-2.58331567559106,0.0
0.16,0.56,3.8523135891673523,-2.560966653122743,0.0
0.18,0.56,3.8286603291043138,-2.5307927486920208,0.0
0.2,0.56,3.7730915792982582,-2.4929130449145336,0.0
0.22,0.56,3.684968016020871,-2.447477035675502,0.0
0.24,0.56,3.564057368634793,-2.394664036145654,0.0
0.26,0.56,3.410544484059086,-2.3346824751061694,0.0
0.28,0.56,3.2250352075158046,-2.2677690723755033,0.0
0.3,0.56,3.0085539915356896,-2.194187904584407,0.0
0.32,0.56,2.7625352426591414,-2.114229362986114,0.0
0.34,0.56,2.4888085126895536,-2.0282090074147296,0.0
0.36,0.56,2.189577737208599,-1.9364663209147328,0.0
0.38,0.56,1.8673948168404935,-1.8393633699564915,0.0
0.4,0.56,1.52512792499566,-1.7372833755253194,0.0
0.42,0.56,1.1659250081458437,-1.6306292007233236,0.0
0.44,0.56,0.7931730197876381,-1.5198217608527893,0.0
0.46,0.56,0.4104534959580103,-1.405298362255782,0.0
0.48,0.56,0.021495137423823252,-1.2875109764658,0.0
0.5,0.56,-0.36987588942343547,-1.1669244564826184,0.0
0.52,0.56,-0.7597871851153603,-1.0440147022098698,0.0
0.54,0.56,-1.1443721110755287,-0.9192667822955438,0.0
0.56,0.56,-1.5198217608527895,-0.793173019787639,0.0
0.58,0.56,-1.8824361245518726,-0.6662310491600139,0.0
0.6,0.56,-2.2286736747089084,-0.5389418523764643,0.0
0.62,0.56,-2.55519862620632,-0.41180778174379373,0.0
0.64,0.56,-2.8589251588191082,-0.2853305773567568,0.0
0.66,0.56,-3.1370579380673993,-0.1600093869591308,0.0
0.68,0.56,-3.3871283274793473,-0.036338796035609855,0.0
0.7000000000000001,0.56,-3.607025752241906,0.08519312409114921,0.0
0.72,0.56,-3.7950237494842662,0.20410674245506066,0.0
0.74,0.56,-3.9498003229176373,0.3199327613309053,0.0
0.76,0.56,-4.070452307950017,0.43221406833805476,0.0
0.78,0.56,-4.1565035463171345,0.5405075404542028,0.0
0.8,0.56,-4.207906765261573,0.6443857928194874,0.0
0.8200000000000001,0.56,-4.225039153843844,0.7434388654292827,0.0
0.84,0.56,-4.208691726550112,0.8372758410590403,0.0
0.86,0.56,-4.1600526604398045,0.9255263880359885,0.0
0.88,0.56,-4.080684885144713,1.0078422217690477,0.0
0.9,0.56,-3.9724982936293483,1.083898479269001,0.0
0.92,0.56,-3.837717024361168,1.1533950012342946,0.0
0.9400000000000001,0.56,-3.6788423411222624,1.2160575166426728,0.0
0.96,0.56,-3.4986117039375384,1.2716387251735979,0.0
0.98,0.56,-3.299954682446642,1.3199192731896385,0.0
1.0,0.56,-3.085946410604164,1.360708619425059,0.0
0.0,0.58,3.0428937433924865,-2.668643427678156,0.0
0.02,0.58,3.2029387711795487,-2.713927839813943,0.0
0.04,0.58,3.3480154260944475,-2.7514881134724765,0.0
0.06,0.58,3.475260031410926,-2.781176015413282,0.0
0.08,0.58,3.581952129150104,-2.802874381050512,0.0
0.1,0.58,3.6655602001120906,-2.816497576848038,0.0
0.12,0.58,3.7237849377496985,-2.8219918382758915,0.0
0.14,0.58,3.7545993802073228,-2.8193354819943064,0.0
0.16,0.58,3.7562852523432597,-2.8085389914279535,0.0
0.18,0.58,3.727464927331457,-2.7896449753926493,0.0
0.2,0.58,3.6671284845956524,-2.762727999937831,0.0
0.22,0.58,3.5746554163133744,-2.7278942940684225,0.0
0.24,0.58,3.449830617356418,-2.6852813305074843,0.0
0.26,0.58,3.29285438201189,-2.635057283154179,0.0
0.28,0.58,3.104346223765075,-2.577420363378226,0.0
0.3,0.58,2.885342430362738,-2.512598037770178,0.0
0.32,0.58,2.637287363805909,-2.4408461304347044,0.0
0.34,0.58,2.3620186123135625,-2.362447813369733,0.0
0.36,0.58,2.0617461971218365,-2.2777124889159324,0.0
0.38,0.58,1.7390261297310068,-2.186974568687035,0.0
0.4,0.58,1.3967287034253963,-2.0905921537999714,0.0
0.42,0.58,1.0380019851823157,-1.9889456216133654,0.0
0.44,0.58,0.6662310491600134,-1.8824361245518724,0.0
0.46,0.58,0.28499355963008544,-1.7714840069408346,0.0
0.48,0.58,-0.1019876315529078,-1.656527146099262,0.0
0.5,0.58,-0.4908941609737327,-1.5380192242381017,0.0
0.52,0.58,-0.8778633554094036,-1.4164279379838198,0.0
0.54,0.58,-1.2590401874130388,-1.2922331525934876,0.0
0.56,0.58,-1.630629200723323,-1.1659250081458414,0.0
0.58,0.58,-1.9889456216133647,-1.0380019851823137,0.0
0.6,0.58,-2.330464884636018,-0.9089689374320699,0.0
0.62,0.58,-2.6518698255974447,-0.7793350993849886,0.0
0.64,0.58,-2.9500948306151216,-0.6496120765757751,0.0
0.66,0.58,-3.2223662772251833,-0.5203118265106452,0.0
0.68,0.58,-3.4662386609579197,-0.39194463820494074,0.0
0.7000000000000001,0.58,-3.6796258676970997,-0.26501711830551544,0.0
0.72,0.58,-3.8608271274282178,-0.14003019174574272,0.0
0.74,0.58,-4.008547267480305,-0.01747712482366004,0.0
0.76,0.58,-4.121910971780139,0.10215842149476195,0.0
0.78,0.58,-4.200470845577799,0.2184043003644871,0.0
0.8,0.58,-4.244209181109348,0.33080174240930704,0.0
0.8200000000000001,0.58,-4.2535334172283745,0.43890716627497706,0.0
0.84,0.58,-4.22926538363161,0.5422939292421689,0.0
0.86,0.58,-4.172624516392976,0.6405540109903722,0.0
0.88,0.58,-4.08520532459765,0.7332996238676863,0.0
0.9,0.58,-3.9689494764727207,0.8201647433115262,0.0
0.92,0.58,-3.826112956154992,0.9008065523803437,0.0
0.9400000000000001,0.58,-3.6592288178223544,0.9749067946954826,0.0
0.96,0.58,-3.471066131159796,1.0421730304537058,0.0
0.98,0.58,-3.2645857699824434,1.102339790553496,0.0
1.0,0.58,-3.042893743392487,1.1551696242803167,0.0
0.0,0.6,2.987832164741556,-2.8006012310275,0.0
0.02,0.6,3.140508690103502,-2.857854170872766,0.0
0.04,0.6,3.278463225601701,-2.9074722733659506,0.0
0.06,0.6,3.3988602022614463,-2.9492597185248695,0.0
0.08,0.6,3.4990061865657824,-2.9830515903943464,0.0
0.1,0.6,3.5763954938339104,-3.0087145278941523,0.0
0.12,0.6,3.628753360137861,-3.0261472511342555,0.0
0.14,0.6,3.654075977482863,-3.0352809611202805,0.0
0.16,0.6,3.650666744451958,-3.0360796112717092,0.0
0.18,0.6,3.6171681422714523,-3.0285400496812604,0.0
0.2,0.6,3.5525887133877694,-3.012692031554035,0.0
0.22,0.6,3.456324695106327,-2.98859810177731,0.0
0.24,0.6,3.3281759434466456,-2.9563533480844444,0.0
0.26,0.6,3.168355870818581,-2.916085025787037,0.0
0.28,0.6,2.977495214033951,-2.8679520555563505,0.0
0.3,0.6,2.756639545076492,-2.8121443962360217,0.0
0.32,0.6,2.507240534454012,-2.7488822951612937,0.0
0.34,0.6,2.2311410743187206,-2.6784154189434046,0.0
0.36,0.6,1.9305544643342563,-2.601021868149532,0.0
0.38,0.6,1.6080379559842,-2.5170070797669095,0.0
0.4,0.6,1.2664610391983357,-2.426702621782577,0.0
0.42,0.6,0.9089689374320719,-2.330464884636018,0.0
0.44,0.6,0.5389418523764641,-2.228673674708908,0.0
0.46,0.6,0.1599505661200329,-2.12173071540285,0.0
0.48,0.6,-0.22429093422078916,-2.010058061720634,0.0
0.5,0.6,-0.6099750975388768,-1.8940964346079612,0.0
0.52,0.6,-0.9932519678180929,-1.7743034816292171,0.0
0.54,0.6,-1.3702810895281388,-1.6511519708416147,0.0
0.56,0.6,-1.7372833755253194,-1.5251279249956595,0.0
0.58,0.6,-2.0905921537999714,-1.396728703425396,0.0
0.6,0.6,-2.4267026217825776,-1.2664610391983353,0.0
0.62,0.6,-2.7423189613222805,-1.1348390392715482,0.0
0.64,0.6,-3.0343984035018066,-1.002382155546374,0.0
0.66,0.6,-3.3001915795861727,-0.8696131348290822,0.0
0.68,0.6,-3.5372785518797927,-0.7370559557880472,0.0
0.7000000000000001,0.6,-3.743599985185427,-0.605233761049331,0.0
0.72,0.6,-3.9174829948682675,-0.4746667925917334,0.0
0.74,0.6,-4.0576612900468945,-0.3458703385893829,0.0
0.76,0.6,-4.163289318864261,-0.21935269980472505,0.0
0.78,0.6,-4.233950215747481,-0.09561318355763104,0.0
0.8,0.6,-4.2696574465858,0.024859866812479314,0.0
0.8200000000000001,0.6,-4.270850145333967,0.1415909992146973,0.0
0.84,0.6,-4.2383822331517695,0.25411952919881076,0.0
0.86,0.6,-4.173505507287742,0.3620013580663701,0.0
0.88,0.6,-4.077846979998445,0.4648107255253535,0.0
0.9,0.6,-3.9533808364039693,0.5621418899715329,0.0
0.92,0.6,-3.8023954629264125,0.6536107297652176,0.0
0.9400000000000001,0.6,-3.6274560735442267,0.7388562591838805,0.0
0.96,0.6,-3.4313635283381996,0.8175420530678839,0.0
0.98,0.6,-3.217109996652322,0.8893575745368876,0.0
1.0,0.6,-2.9878321647415564,0.9540194005370439,0.0
0.0,0.62,2.9209789775470645,-2.910589298941278,0.0
0.02,0.62,3.0664614237103875,-2.979584815298832,0.0
0.04,0.62,3.1975141107414395,-3.0410649266444834,0.0
0.06,0.62,3.311328708108259,-3.094786999066339,0.0
0.08,0.62,3.4052377599377563,-3.140539016087833,0.0
0.1,0.62,3.476760195872227,-3.178140415399888,0.0
0.12,0.62,3.5236444058445358,-3.207442801457866,0.0
0.14,0.62,3.54390818388078,-3.2283305311309816,0.0
0.16,0.62,3.535874893491586,-3.2407211700929124,0.0
0.18,0.62,3.498205264945124,-3.244565818152419,0.0
0.2,0.62,3.4299243018233234,-3.239849302240063,0.0
0.22,0.62,3.330442849696169,-3.226590236289381,0.0
0.24,0.62,3.1995734623246648,-3.204840947776187,0.0
0.26,0.62,3.0375402892248804,-3.17468727120594,0.0
0.28,0.62,2.8449828013051257,-3.1362482093641564,0.0
0.3,0.62,2.622953267166422,-3.089675463666791,0.0
0.32,0.62,2.372907990026157,-3.0351528354640447,0.0
0.34,0.62,2.096692412555235,-2.9728955006604174,0.0
0.36,0.62,1.7965202926793706,-2.903149160513707,0.0
0.38,0.62,1.4749472460790458,-2.8261890719643987,0.0
0.4,0.62,1.134839039271549,-2.7423189613222805,0.0
0.42,0.62,0.7793350993849902,-2.651869825597445,0.0
0.44,0.62,0.41180778174379307,-2.5551986262063195,0.0
0.46,0.62,0.03581800299652749,-2.452686880208032,0.0
0.48,0.62,-0.3449320953192542,-2.3447391546308736,0.0
0.5,0.62,-0.7266487410651495,-2.2317814698310743,0.0
0.52,0.62,-1.1054976362042925,-2.1142596181850806,0.0
0.54,0.62,-1.4776558004013132,-1.9926374047507127,0.0
0.56,0.62,-1.8393633699564913,-1.8673948168404926,0.0
0.58,0.62,-2.1869745686870345,-1.7390261297310068,0.0
0.6,0.62,-2.517007079766909,-1.608037955984199,0.0
0.62,0.62,-2.8261890719643987,-1.474947246079045,0.0
0.64,0.62,-3.111503169791617,-1.3402792482441797,0.0
0.66,0.62,-3.3702267042369454,-1.2045654355431008,0.0
0.68,0.62,-3.5999676382505363,-1.0683414083927962,0.0
0.7000000000000001,0.62,-3.798695628092156,-0.9321447807935903,0.0
0.72,0.62,-3.964767756979233,-0.7965130586122955,0.0
0.74,0.62,-4.096948560008398,-0.6619815182921223,0.0
0.76,0.62,-4.1944240477704104,-0.5290810943611011,0.0
0.78,0.62,-4.2568095290473895,-0.39833628407605737,0.0
0.8,0.62,-4.284151129013298,-0.2702630774715655,0.0
0.8200000000000001,0.62,-4.276920996946048,-0.1453669209830104,0.0
0.84,0.62,-4.236006295070629,-0.02414072268042733,0.0
0.86,0.62,-4.162692156255523,0.09293709301446818,0.0
0.88,0.62,-4.058638891371521,0.20540447345089197,0.0
0.9,0.62,-3.925853815732811,0.3128175612597206,0.0
0.92,0.62,-3.766658146785708,0.414752446055745,0.0
0.9400000000000001,0.62,-3.583649500793958,0.5108068374182941,0.0
0.96,0.62,-3.3796605835076923,0.6006016525477373,0.0
0.98,0.62,-3.157714727643993,0.6837825123321075,0.0
1.0,0.62,-2.920978977547065,0.7600211399195553,0.0
0.0,0.64,2.842598020796553,-2.9963763833477017,0.0
0.02,0.64,2.9810892027316833,-3.076842182435535,0.0
0.04,0.64,3.1054875506878874,-3.1499416687217616,0.0
0.06,0.64,3.2130109957694533,-3.215386351929988,0.0
0.08,0.64,3.3010169104072085,-3.2729179517944216,0.0
0.1,0.64,3.3670475212290567,-3.322309417374086,0.0
0.12,0.64,3.4088728918926074,-3.3633658231191554,0.0
0.14,0.64,3.4245307813515447,-3.3959251381530375,0.0
0.16,0.64,3.412362730454478,-3.4198588657342324,0.0
0.18,0.64,3.371045787480312,-3.4350725503742554,0.0
0.2,0.64,3.299619350294722,-3.441506150610305,0.0
0.22,0.64,3.197506678216791,-3.4391342759614814,0.0
0.24,0.64,3.06453070923058,-3.427966287133417,0.0
0.26,0.64,2.9009239065673853,-3.4080462590758467,0.0
0.28,0.64,2.707331951532482,-3.37945280703892,0.0
0.3,0.64,2.48481119529599,-3.3422987763147205,0.0
0.32,0.64,2.2348198797045002,-3.296730796888454,0.0
0.34,0.64,1.9592032344673362,-3.242928704756887,0.0
0.36,0.64,1.6601726537983112,-3.181104832197825,0.0
0.38,0.64,1.3402792482441805,-3.111503169791617,0.0
0.4,0.64,1.0023821555463748,-3.0343984035018066,0.0
0.42,0.64,0.6496120765757769,-2.9500948306151225,0.0
0.44,0.64,0.2853305773567564,-2.8589251588191087,0.0
0.46,0.64,-0.08691423522455521,-2.7612491931568837,0.0
0.48,0.64,-0.46343499930115034,-2.657452416041012,0.0
0.5,0.64,-0.8404546339846699,-2.547944465930533,0.0
0.52,0.64,-1.2141573781950503,-2.43315752067511,0.0
0.54,0.64,-1.580740561103585,-2.313544591906498,0.0
0.56,0.64,-1.9364663209147328,-2.1895777372085994,0.0
0.58,0.64,-2.277712488915932,-2.0617461971218365,0.0
0.6,0.64,-2.601021868149532,-1.9305544643342565,0.0
0.62,0.64,-2.9031491605137063,-1.7965202926793706,0.0
0.64,0.64,-3.181104832197824,-1.6601726537983115,0.0
0.66,0.64,-3.432195254536511,-1.5220496495304336,0.0
0.68,0.64,-3.6540585148861657,-1.382696388271183,0.0
0.7000000000000001,0.64,-3.8446953590855384,-1.2426628336783012,0.0
0.72,0.64,-4.0024948024074165,-1.1025016342165193,0.0
0.74,0.64,-4.126254028458925,-0.9627659421065529,0.0
0.76,0.64,-4.215192283947702,-0.8240072302859953,0.0
0.78,0.64,-4.268958570211357,-0.6867731159975756,0.0
0.8,0.64,-4.287633028448837,-0.5516051995940876,0.0
0.8200000000000001,0.64,-4.271722013186816,-0.4190369270892287,0.0
0.84,0.64,-4.222146946130333,-0.28959148488989417,0.0
0.86,0.64,-4.140227138652696,-0.16377973501844534,0.0
0.88,0.64,-4.0276568642673505,-0.04209819897370548,0.0
0.9,0.64,-3.886477051033936,0.07497290181256422,0.0
0.92,0.64,-3.7190420465928624,0.1869715411902575,0.0
0.9400000000000001,0.64,-3.527981984100876,0.29345571169706175,0.0
0.96,0.64,-3.3161613445706926,0.3940051689599775,0.0
0.98,0.64,-3.0866343689491167,0.48822309020786503,0.0
1.0,0.64,-2.8425980207965535,0.575737640349633,0.0
0.0,0.66,2.752998628317463,-3.0560272572019045,0.0
0.02,0.66,2.884728952320732,-3.147645777272344,0.0
0.04,0.66,3.0027467322306363,-3.232076148222753,0.0
0.06,0.66,3.1042950803385385,-3.308985161951557,0.0
0.08,0.66,3.1867549500532584,-3.378069293717954,0.0
0.1,0.66,3.2476904557082644,-3.439055900015401,0.0
0.12,0.66,3.284891769013526,-3.4917042945709724,0.0
0.14,0.66,3.296414897964591,-3.5358066982241185,0.0
0.16,0.66,3.280617701420802,-3.5711890589360937,0.0
0.18,0.66,3.23619155024093,-3.5977117386938313,0.0
0.2,0.66,3.162188112914977,-3.6152700645973868,0.0
0.22,0.66,3.058040819004262,-3.623794741956054,0.0
0.24,0.66,2.9235806362156866,-3.6232521277628544,0.0
0.26,0.66,2.759045885294356,-3.61364436346811,0.0
0.28,0.66,2.5650859097333782,-3.5950093665281244,0.0
0.3,0.66,2.3427585131117574,-3.567420680762297,0.0
0.32,0.66,2.0935211741740236,-3.530987186109275,0.0
0.34,0.66,1.819216147028106,-3.485852668927575,0.0
0.36,0.66,1.5220496495304334,-3.432195254536512,0.0
0.38,0.66,1.2045654355431017,-3.370226704236946,0.0
0.4,0.66,0.8696131348290825,-3.3001915795861723,0.0
0.42,0.66,0.520311826510647,-3.2223662772251838,0.0
0.44,0.66,0.16000938695913058,-3.1370579380673993,0.0
0.46,0.66,-0.2077617804699834,-3.044603235153802,0.0
0.48,0.66,-0.5793319693432889,-2.9453670449582567,0.0
0.5,0.66,-0.9509436364310516,-2.839741007386761,0.0
0.52,0.66,-1.318802363430643,-2.7281419801536644,0.0
0.54,0.66,-1.67912854317941,-2.6110103936347095,0.0
0.56,0.66,-2.02820900741473,-2.488808512689555,0.0
0.58,0.66,-2.362447813369733,-2.3620186123135634,0.0
0.6,0.66,-2.6784154189434046,-2.231141074318722,0.0
0.62,0.66,-2.9728955006604174,-2.0966924125552366,0.0
0.64,0.66,-3.2429287047568867,-1.959203234467338,0.0
0.66,0.66,-3.4858526689275746,-1.8192161470281074,0.0
0.68,0.66,-3.69933770980837,-1.6772836153176516,0.0
0.7000000000000001,0.66,-3.8814176382426218,-1.5339657821958264,0.0
0.72,0.66,-4.03051523974036,-1.3898282576742724,0.0
0.74,0.66,-4.145462040102895,-1.245439886712105,0.0
0.76,0.66,-4.225512064656045,-1.101370504244741,0.0
0.78,0.66,-4.270349392524278,-0.9581886863057385,0.0
0.8,0.66,-4.280089403426072,-0.816459506116952,0.0
0.8200000000000001,0.66,-4.255273712069975,-0.6767423040026839,0.0
0.84,0.66,-4.196858882849412,-0.5395884799289612,0.0
0.86,0.66,-4.106199113640446,-0.4055393173797808,0.0
0.88,0.66,-3.985023170592571,-0.2751238471584867,0.0
0.9,0.66,-3.835405944408077,-0.14885675954488176,0.0
0.92,0.66,-3.659735081341608,-0.02723637304783222,0.0
0.9400000000000001,0.66,-3.460673217721298,0.08925733223022747,0.0
0.96,0.66,-3.2411164140132405,0.2001646088554765,0.0
0.98,0.66,-3.0041494422699335,0.30504775647578963,0.0
1.0,0.66,-2.7529986283174632,0.40349284922406325,0.0
0.0,0.68,2.65253440797784,-3.0879355322977444,0.0
0.02,0.68,2.777760962363096,-3.190345196908592,0.0
0.04,0.68,2.889697126442324,-3.28577324442161,0.0
0.06,0.68,2.985610013866144,-3.3738430639301904,0.0
0.08,0.68,3.0629028186320992,-3.454207084092007,0.0
0.1,0.68,3.119160047118403,-3.5265481448343095,0.0
0.12,0.68,3.1521903340577095,-3.590580749039835,0.0
0.14,0.68,3.1600661485810697,-3.6460521892734983,0.0
0.16,0.68,3.141159743831574,-3.692743545103188,0.0
0.18,0.68,3.0941747612923214,-3.7304705470786956,0.0
0.2,0.68,3.018172967991667,-3.759084303959051,0.0
0.22,0.68,2.912595680089002,-3.77847189031823,0.0
0.24,0.68,2.777279508824213,-3.788556792210218,0.0
0.26,0.68,2.6124661531378544,-3.7892992091346014,0.0
0.28,0.68,2.4188060560487608,-3.780696211110958,0.0
0.3,0.68,2.19735583765261,-3.7627817502421492,0.0
0.32,0.68,1.9495695148722185,-3.735626526720888,0.0
0.34,0.68,1.6772836153176502,-3.6993377098083706,0.0
0.36,0.68,1.382696388271183,-3.6540585148861666,0.0
0.38,0.68,1.0683414083927967,-3.5999676382505372,0.0
0.4,0.68,0.7370559557880478,-3.5372785518797927,0.0
0.42,0.68,0.3919446382049425,-3.46623866095792,0.0
0.44,0.68,0.03633879603560963,-3.387128327479348,0.0
0.46,0.68,-0.32624770268866454,-3.3002597637882425,0.0
0.48,0.68,-0.6921656130532025,-3.205975800419022,0.0
0.5,0.68,-1.0576796987892623,-3.1046485331008578,0.0
0.52,0.68,-1.4190196059620919,-2.996677854265831,0.0
0.54,0.68,-1.7724314542127282,-2.8824898748561907,0.0
0.56,0.68,-2.1142293629861144,-2.762535242659143,0.0
0.58,0.68,-2.4408461304347053,-2.637287363805911,0.0
0.6,0.68,-2.748882295161294,-2.5072405344540143,0.0
0.62,0.68,-3.0351528354640456,-2.3729079900261594,0.0
0.64,0.68,-3.2967307968884545,-2.234819879704502,0.0
0.66,0.68,-3.5309871861092756,-2.0935211741740254,0.0
0.68,0.68,-3.735626526720888,-1.9495695148722199,0.0
0.7000000000000001,0.68,-3.908717539504387,-1.8035330132330931,0.0
0.72,0.68,-4.0487184851132305,-1.6559880086108825,0.0
0.74,0.68,-4.154496789693656,-1.5075167937319296,0.0
0.76,0.68,-4.225342662435646,-1.3587053166513188,0.0
0.78,0.68,-4.260976507045891,-1.210140868283588,0.0
0.8,0.68,-4.261550025186615,-1.0624097646338053,0.0
0.8200000000000001,0.68,-4.2276410075255235,-0.9160950328761539,0.0
0.84,0.68,-4.1602419056606195,-0.7717741104120412,0.0
0.86,0.68,-4.060742374287573,-0.6300165659884724,0.0
0.88,0.68,-3.930906066058634,-0.49138185187042716,0.0
0.9,0.68,-3.772842050180919,-0.35641709593835236,0.0
0.92,0.68,-3.588971308529018,-0.22565494242438122,0.0
0.9400000000000001,0.68,-3.3819888386056745,-0.09961144980888781,0.0
0.96,0.68,-3.15482195989148,0.021215945826569715,0.0
0.98,0.68,-2.9105854779282683,0.13635039395220394,0.0
1.0,0.68,-2.6525344079778406,0.24533751150119,0.0
0.0,0.7000000000000001,2.5416018461576297,-3.090851620018591,0.0
0.02,0.7000000000000001,2.6606073866461126,-3.2036482650101537,0.0
0.04,0.7000000000000001,2.766784888469545,-3.309697378179174,0.0
0.06,0.7000000000000001,2.8574241920875876,-3.408580432125204,0.0
0.08,0.7000000000000001,2.9299493039237943,-3.4999071806096893,0.0
0.1,0.7000000000000001,2.9819635462622194,-3.583317198679584,0.0
0.12,0.7000000000000001,3.0112922989634074,-3.65848130509998,0.0
0.14,0.7000000000000001,3.0160226394229785,-3.725102861482048,0.0
0.16,0.7000000000000001,2.99453923453312,-3.7829189429792436,0.0
0.18,0.7000000000000001,2.945555896019167,-3.831701375931551,0.0
0.2,0.7000000000000001,2.8681422775075442,-3.8712576383626818,0.0
0.22,0.7000000000000001,2.761745266986748,-3.901431619776358,0.0
0.24,0.7000000000000001,2.6262047107673454,-3.9221042372531203,0.0
0.26,0.7000000000000001,2.461763193334793,-3.933193905416208,0.0
0.28,0.7000000000000001,2.2690696902322154,-3.9346568584117696,0.0
0.3,0.7000000000000001,2.0491770068504196,-3.9264873226326915,0.0
0.32,0.7000000000000001,1.8035330132330918,-3.9087175395043867,0.0
0.34,0.7000000000000001,1.5339657821958252,-3.8814176382426218,0.0
0.36,0.7000000000000001,1.242662833678301,-3.844695359085539,0.0
0.38,0.7000000000000001,0.9321447807935908,-3.798695628092156,0.0
0.4,0.7000000000000001,0.6052337610493315,-3.7435999851854262,0.0
0.42,0.7000000000000001,0.26501711830551766,-3.6796258676970997,0.0
0.44,0.7000000000000001,-0.08519312409114965,-3.6070257522419054,0.0
0.46,0.7000000000000001,-0.4419043920766701,-3.52608615830771,0.0
0.48,0.7000000000000001,-0.801490627587955,-3.4371265174939865,0.0
0.5,0.7000000000000001,-1.1602415825842416,-3.3404979128612338,0.0
0.52,0.7000000000000001,-1.514413594118027,-3.236581693366527,0.0
0.54,0.7000000000000001,-1.8602810702397354,-3.125787968853407,0.0
0.56,0.7000000000000001,-2.194187904584407,-3.0085539915356887,0.0
0.58,0.7000000000000001,-2.5125980377701778,-2.885342430362737,0.0
0.6,0.7000000000000001,-2.812144396236021,-2.7566395450764913,0.0
0.62,0.7000000000000001,-3.0896754636667905,-2.6229532671664217,0.0
0.64,0.7000000000000001,-3.34229877631472,-2.4848111952959893,0.0
0.66,0.7000000000000001,-3.5674206807622966,-2.342758513111757,0.0
0.68,0.7000000000000001,-3.7627817502421492,-2.197355837652609,0.0
0.7000000000000001,0.7000000000000001,-3.9264873226326915,-2.049177006850419,0.0
0.72,0.7000000000000001,-4.057032698632812,-1.898806814853894,0.0
0.74,0.7000000000000001,-4.153322621202156,-1.746838704113238,0.0
0.76,0.7000000000000001,-4.214684745839674,-1.5938724233339199,0.0
0.78,0.7000000000000001,-4.240876904273112,-1.4405116605425285,0.0
0.8,0.7000000000000001,-4.2320880601865385,-1.2873616606059333,0.0
0.8200000000000001,0.7000000000000001,-4.188932953214113,-1.1350268366063045,0.0
0.84,0.7000000000000001,-4.1124405250442155,-0.9841083844988092,0.0
0.86,0.7000000000000001,-4.004036317577094,-0.8352019104658308,0.0
0.88,0.7000000000000001,-3.865519126153382,-0.6888950803314822,0.0
0.9,0.7000000000000001,-3.6990322794602495,-0.54576530031307,0.0
0.92,0.7000000000000001,-3.5070300004374895,-0.4063774382625511,0.0
0.9400000000000001,0.7000000000000001,-3.292239378050901,-0.2712815943911824,0.0
0.96,0.7000000000000001,-3.0576185469916433,-0.14101093027530376,0.0
