x,y,u,v,p
0.12,0.1,0.3501072546390015,-0.28731673510968814,0.11375674282624114
0.14,0.1,0.4049401697464965,-0.2796069361821922,0.13157303694653316
0.16,0.1,0.4581749710035681,-0.2707936564178434,0.1488700724
0.18,0.1,0.509601564970322,-0.2609116778054672,0.1655795856899707
0.2,0.1,0.5590169943749475,-0.24999999999999997,0.1816356320013402
0.22,0.1,0.6062262390933464,-0.23810168640866855,0.19697484545462735
0.24,0.1,0.6510429858044681,-0.22526369423939546,0.2115366891821521
0.26,0.1,0.6932903632838674,-0.2115366891821521,0.22526369423939546
0.28,0.1,0.732801640433624,-0.19697484545462735,0.23810168640866855
0.3,0.1,0.7694208842938134,-0.1816356320013402,0.24999999999999997
0.32,0.1,0.8030035754386604,-0.16557958568997067,0.2609116778054672
0.34,0.1,0.8334171783286888,-0.14887007239999994,0.2707936564178435
0.36,0.1,0.8605416643679447,-0.13157303694653313,0.2796069361821922
0.38,0.1,0.8842699856020303,-0.1137567428262412,0.28731673510968814
0.4,0.1,0.9045084971874736,-0.09549150281252629,0.2938926261462365
0.42,0.1,0.9211773269651432,-0.07684940146312828,0.29930865725415495
0.44,0.1,0.9342106906791706,-0.05790401063530715,0.30354345383300974
0.46,0.1,0.9435571515973541,-0.03873009913133458,0.30658030307539863
0.48,0.1,0.9491798235084412,-0.019403337620189903,0.30840721992476633
0.5,0.1,0.9510565162951535,-1.892120873753272e-17,0.3090169943749474
0.52,0.1,0.9491798235084412,0.019403337620189864,0.30840721992476633
0.54,0.1,0.943557151597354,0.038730099131334614,0.3065803030753986
0.56,0.1,0.9342106906791706,0.057904010635307174,0.30354345383300974
0.58,0.1,0.9211773269651433,0.07684940146312819,0.299308657254155
0.6,0.1,0.9045084971874737,0.09549150281252625,0.29389262614623657
0.62,0.1,0.8842699856020303,0.11375674282624117,0.28731673510968814
0.64,0.1,0.8605416643679445,0.13157303694653316,0.2796069361821922
0.66,0.1,0.8334171783286886,0.14887007240000005,0.27079365641784336
0.68,0.1,0.8030035754386603,0.16557958568997078,0.26091167780546715
0.7000000000000001,0.1,0.7694208842938134,0.18163563200134017,0.24999999999999997
0.72,0.1,0.732801640433624,0.19697484545462737,0.23810168640866855
0.74,0.1,0.6932903632838673,0.21153668918215213,0.22526369423939543
0.76,0.1,0.6510429858044683,0.22526369423939538,0.21153668918215215
0.78,0.1,0.6062262390933466,0.23810168640866852,0.19697484545462743
0.8,0.1,0.5590169943749476,0.24999999999999994,0.18163563200134025
0.8200000000000001,0.1,0.509601564970322,0.2609116778054672,0.1655795856899707
0.84,0.1,0.45817497100356835,0.27079365641784336,0.14887007240000008
0.86,0.1,0.40494016974649666,0.2796069361821921,0.13157303694653322
0.88,0.1,0.3501072546390017,0.28731673510968814,0.11375674282624121
0.9,0.1,0.2938926261462366,0.2938926261462365,0.0954915028125263
0.92,0.1,0.23651813772484165,0.29930865725415495,0.07684940146312824
0.9400000000000001,0.1,0.17821022026870545,0.30354345383300974,0.0579040106353071
0.96,0.1,0.11919898848967428,0.3065803030753986,0.03873009913133466
0.98,0.1,0.05971733275991178,0.30840721992476633,0.01940333762018992
1.0,0.1,1.1646698526992202e-16,0.3090169943749474,3.784241747506544e-17
0.0,0.12,0.0,-0.3681245526846779,0.0
0.02,0.12,0.05838114859506261,-0.36739814297001,0.02311473191456702
0.04,0.12,0.11653189346843026,-0.36522178063328503,0.04613824054238377
0.06,0.12,0.17422274019663597,-0.3616040547823606,0.06897966261333678
0.08,0.12,0.23122600936408447,-0.35655924292838864,0.0915488534697652
0.1,0.12,0.28731673510968814,-0.3501072546390015,0.11375674282624114
0.12,0.12,0.3422735529643443,-0.3422735529643443,0.1355156862892942
0.14,0.12,0.3958795734753625,-0.33308905394604904,0.15673981124979144
0.16,0.12,0.4479232381700468,-0.32259000460574244,0.17734535578289407
0.18,0.12,0.4981991544803361,-0.31081783989461137,0.19725099921810776
0.2,0.12,0.546508906333435,-0.2978190191685801,0.21637818307481724
0.22,0.12,0.5926618372094055,-0.28364484283445807,0.2346514210967191
0.24,0.12,0.6364758025753487,-0.2683512498906708,0.25199859716158934
0.26,0.12,0.6777778887266621,-0.25199859716158934,0.2683512498906708
0.28,0.12,0.7164050951984345,-0.2346514210967191,0.28364484283445807
0.3,0.12,0.7522049780538139,-0.21637818307481724,0.2978190191685801
0.32,0.12,0.785036251510581,-0.19725099921810774,0.31081783989461137
0.34,0.12,0.8147693455315839,-0.177345355782894,0.3225900046057425
0.36,0.12,0.8412869171784803,-0.15673981124979144,0.33308905394604904
0.38,0.12,0.8644843137107058,-0.13551568628929428,0.34227355296434425
0.4,0.12,0.8842699856020304,-0.11375674282624117,0.3501072546390015
0.42,0.12,0.9005658478447126,-0.09154885346976525,0.35655924292838864
0.44,0.12,0.9133075881153518,-0.06897966261333684,0.3616040547823606
0.46,0.12,0.9224449205862475,-0.04613824054238377,0.36522178063328503
0.48,0.12,0.9279417843805866,-0.023114731914567074,0.36739814297001
0.5,0.12,0.9297764858882515,-2.2540383310783853e-17,0.3681245526846779
0.52,0.12,0.9279417843805866,0.02311473191456703,0.36739814297001
0.54,0.12,0.9224449205862474,0.04613824054238381,0.365221780633285
0.56,0.12,0.9133075881153518,0.06897966261333686,0.3616040547823606
0.58,0.12,0.9005658478447127,0.09154885346976513,0.3565592429283887
0.6,0.12,0.8842699856020305,0.11375674282624113,0.35010725463900155
0.62,0.12,0.8644843137107058,0.13551568628929422,0.34227355296434425
0.64,0.12,0.8412869171784801,0.15673981124979144,0.33308905394604904
0.66,0.12,0.8147693455315838,0.1773453557828941,0.32259000460574244
0.68,0.12,0.7850362515105809,0.19725099921810785,0.3108178398946113
0.7000000000000001,0.12,0.7522049780538139,0.21637818307481718,0.2978190191685801
0.72,0.12,0.7164050951984345,0.23465142109671913,0.28364484283445807
0.74,0.12,0.677777888726662,0.25199859716158934,0.2683512498906707
0.76,0.12,0.636475802575349,0.26835124989067066,0.2519985971615894
0.78,0.12,0.5926618372094057,0.283644842834458,0.2346514210967192
0.8,0.12,0.5465089063334351,0.29781901916858006,0.21637818307481727
0.8200000000000001,0.12,0.4981991544803361,0.31081783989461137,0.19725099921810776
0.84,0.12,0.4479232381700471,0.3225900046057424,0.17734535578289415
0.86,0.12,0.3958795734753627,0.333089053946049,0.1567398112497915
0.88,0.12,0.34227355296434453,0.34227355296434425,0.13551568628929428
0.9,0.12,0.28731673510968825,0.3501072546390015,0.11375674282624118
0.92,0.12,0.2312260093640845,0.35655924292838864,0.09154885346976521
0.9400000000000001,0.12,0.17422274019663594,0.3616040547823606,0.06897966261333677
0.96,0.12,0.11653189346843051,0.365221780633285,0.04613824054238387
0.98,0.12,0.058381148595062805,0.36739814297001,0.023114731914567095
1.0,0.12,1.1386101922533946e-16,0.3681245526846779,4.5080766621567706e-17
0.0,0.14,0.0,-0.4257792915650727,0.0
0.02,0.14,0.056814560708518654,-0.4249391133931967,0.026734902922193913
0.04,0.14,0.1134049003020246,-0.4224218946769721,0.05336429539656926
0.06,0.14,0.16954768256380914,-0.41823756972866405,0.07978308337684185
0.08,0.14,0.22502133758148252,-0.41240265216720723,0.10588700397644975
0.1,0.14,0.2796069361821922,-0.4049401697464965,0.13157303694653316
0.12,0.14,0.33308905394604904,-0.3958795734753625,0.15673981124979144
0.14,0.14,0.3852566213878946,-0.3852566213878946,0.1812880051256552
0.16,0.14,0.4359037569521304,-0.3731132374228171,0.20512073806789927
0.18,0.14,0.48483057953315967,-0.35949734596885546,0.22814395316774067
0.2,0.14,0.531843997314794,-0.34446268272906955,0.25026678831348675
0.22,0.14,0.5767584698154371,-0.3280685826505824,0.27140193478177926
0.24,0.14,0.6193967401315993,-0.31037974575665206,0.2914659818052378
0.26,0.14,0.6595905344899158,-0.2914659818052378,0.31037974575665206
